,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS
156,1996-97,368,Dwayne Schintzius,1610612746,LAC,8,78.47333333333333,30,13,0,1,5,3,1,0.30028571428571427,0.11836363636363637,0.01357142857142857,15.05375423565411,0.214673078507215
157,1996-97,940,Earl Cureton,1610612761,TOR,9,45.10666666666667,7,9,4,0,0,1,0,0.145,0.0312,-0.045599999999999995,6.15444119578061,0.0621543884954195
158,1996-97,709,Ed O'Bannon,1610612742,DAL,43,614.14,181,108,28,23,10,14,17,0.0,0.09999999999999999,-0.08449999999999999,12.15121161798256,0.9835777849319368
159,1996-97,709,Ed O'Bannon,1610612742,DAL,43,614.14,181,108,28,23,10,14,17,0.4123478260869565,0.13476000000000002,0.012391304347826088,12.15121161798256,0.9835777849319368
160,1996-97,291,Ed Pinckney,1610612748,MIA,11,104.87666666666668,25,22,5,1,6,6,0,0.6291249999999999,0.05488235294117647,0.10725,14.702506589722926,0.2257346510374735
161,1996-97,698,Eddie Johnson,1610612745,HOU,25,279.12833333333333,142,38,16,5,1,16,8,,0.0,,14.823557563633,0.6729806328722725
162,1996-97,698,Eddie Johnson,1610612745,HOU,25,279.12833333333333,142,38,16,5,1,16,8,0.4593846153846154,0.16258823529411767,0.09584615384615384,14.823557563633,0.6729806328722725
163,1996-97,224,Eddie Jones,1610612747,LAL,48,1818.365,784,188,163,124,27,96,91,0.5467,0.20120000000000002,0.1013,20.156318241650457,6.364968429821164
164,1996-97,922,Elden Campbell,1610612747,LAL,48,1517.465,576,381,70,32,61,72,0,0.5146333333333334,0.20733333333333331,0.09526666666666667,18.113419199299617,4.185582469631883
165,1996-97,695,Eldridge Recasner,1610612737,ATL,43,796.8333333333334,270,78,64,27,3,38,31,0.48715384615384616,0.13223333333333334,0.06657692307692308,15.936488537417947,2.4410398299381524
166,1996-97,386,Elliot Perry,1610612749,MIL,47,911.4866666666668,329,64,138,53,1,56,24,0.5392258064516129,0.1822258064516129,0.20080645161290323,19.326037348240053,2.9673381941810986
167,1996-97,1120,Elmer Bennett,1610612743,DEN,9,75.23833333333333,22,4,11,4,0,10,3,0.293,0.08116666666666666,-0.006666666666666668,7.316357088235584,-0.0097571788012013
168,1996-97,1120,Elmer Bennett,1610612743,DEN,9,75.23833333333333,22,4,11,4,0,10,3,0.426,0.062,0.123,7.316357088235584,-0.0097571788012013
169,1996-97,771,Elmore Spencer,1610612760,SEA,1,5.483333333333333,0,0,0,1,0,1,0,,0.0,,-8.189700552257632,
170,1996-97,1023,Emanual Davis,1610612745,HOU,13,230.0,65,22,26,9,2,17,12,0.6253333333333333,0.16483333333333333,0.5415,11.928756550702238,0.3445429672032024
171,1996-97,941,Ennis Whatley,1610612757,POR,3,20.85,4,3,3,0,0,1,0,,0.0,,6.918804826817007,
172,1996-97,287,Eric Leckner,1610612763,VAN,1,11.263333333333334,0,1,1,0,0,0,0,,0.0,,-11.928131522149666,
173,1996-97,287,Eric Leckner,1610612763,VAN,1,11.263333333333334,0,1,1,0,0,0,0,,0.0,,-11.928131522149666,
174,1996-97,211,Eric Mobley,1610612763,VAN,28,304.94166666666666,72,58,14,5,10,29,0,0.41625,0.07379166666666666,-0.003500000000000001,7.864953036290134,0.0316673484780433
175,1996-97,376,Eric Montross,1610612751,NJN,44,932.7816666666666,182,225,31,9,33,50,0,0.5051904761904762,0.13138095238095238,0.034095238095238095,8.411437590889888,0.3415987892730017
176,1996-97,376,Eric Montross,1610612751,NJN,44,932.7816666666666,182,225,31,9,33,50,0,0.45199999999999996,0.0805,0.073,8.411437590889888,0.3415987892730017
177,1996-97,785,Eric Murdock,1610612743,DEN,12,115.36,45,11,24,9,2,11,4,0.43314285714285716,0.18242857142857144,-1.2787142857142857,22.326185104825832,0.3959819936413778
178,1996-97,15,Eric Piatkowski,1610612746,LAC,31,336.44666666666666,165,48,26,18,4,26,24,0.5172,0.20163636363636364,0.07205,21.459948457962003,1.3590824008071931
179,1996-97,727,Eric Snow,1610612760,SEA,44,627.8516666666667,149,57,125,30,2,35,3,0.38918181818181813,0.10665384615384615,0.058,15.195185148088658,1.7007485006516314
180,1996-97,677,Eric Williams,1610612738,BOS,46,1480.09,619,212,76,40,4,79,1,0.5073666666666666,0.17103030303030303,0.0596,15.541154051595951,4.195424679704104
181,1996-97,956,Erick Dampier,1610612754,IND,40,707.785,251,197,31,13,58,60,0,0.42563636363636365,0.18353846153846154,0.03868181818181818,15.278060913939312,0.763855636475845
182,1996-97,1065,Erick Strickland,1610612742,DAL,2,14.85,4,1,2,1,0,3,0,0.6315,0.301,0.11725,1.8000556191344967,-0.0137583238839595
183,1996-97,911,Ervin Johnson,1610612743,DEN,48,1476.5266666666666,335,500,41,39,130,58,0,0.5283,0.10543333333333334,0.07276666666666666,18.023576880384702,2.5892228476667545
184,1996-97,1026,Evric Gray,1610612751,NJN,5,42.4,13,3,2,1,0,3,1,0.118,0.13125,-0.072,3.5798925419485323,-0.0051802311062564
185,1996-97,280,Felton Spencer,1610612744,GSW,39,789.9383333333334,180,205,12,13,28,46,0,0.48733333333333334,0.0926896551724138,0.026416666666666668,10.461774096554372,1.1537466785096255
186,1996-97,280,Felton Spencer,1610612744,GSW,39,789.9383333333334,180,205,12,13,28,46,0,1.0,0.068,0.102,10.461774096554372,1.1537466785096255
187,1996-97,783,Frank Brickowski,1610612738,BOS,17,255.84333333333333,81,34,15,5,4,19,7,0.5553333333333333,0.07091304347826087,0.06333333333333334,8.563834340870837,0.2538230061330487
188,1996-97,697,Fred Hoiberg,1610612754,IND,21,200.93666666666667,84,29,16,13,4,13,11,0.5685,0.08283333333333333,0.1315,20.830590008899943,0.7418255822948817
189,1996-97,122,Fred Roberts,1610612742,DAL,11,37.73,17,8,0,0,0,5,0,0.588,0.06647058823529411,0.024999999999999994,7.540287406144484,-0.0062390349145285
190,1996-97,202,Gary Grant,1610612748,MIA,28,364.92,110,38,45,16,0,27,14,0.432125,0.1613888888888889,0.051,11.163277137379682,0.5387284028693472
191,1996-97,56,Gary Payton,1610612760,SEA,47,1830.8733333333328,1044,200,340,114,8,116,75,0.5554615384615385,0.2519230769230769,0.14865384615384614,28.497994070473386,12.19535548033429
192,1996-97,718,Gary Trent,1610612757,POR,48,1155.25,537,237,46,25,22,82,0,0.4909230769230769,0.20803846153846153,0.09103846153846154,21.20275382064666,4.499363146161481
193,1996-97,1093,Gaylon Nickerson,1610612764,WAS,3,35.69833333333333,13,4,1,0,1,0,0,0.527,0.0964,0.18099999999999997,16.782839170994674,0.1471247199891622
194,1996-97,1093,Gaylon Nickerson,1610612764,WAS,3,35.69833333333333,13,4,1,0,1,0,0,0.333,0.125,0.051,16.782839170994674,0.1471247199891622
195,1996-97,248,George Lynch,1610612763,VAN,41,1056.8966666666668,342,261,76,63,17,64,8,0.5003,0.17965,0.11295,18.907153196164764,2.2360846871608997
196,1996-97,45,George McCloud,1610612747,LAL,38,1127.5816666666667,523,136,77,52,7,48,73,0.45529411764705885,0.16238095238095238,0.06917647058823528,18.868789806581724,3.8213478393423888
197,1996-97,45,George McCloud,1610612747,LAL,38,1127.5816666666667,523,136,77,52,7,48,73,0.25133333333333335,0.12133333333333333,-0.012666666666666665,18.868789806581724,3.8213478393423888
198,1996-97,678,George Zidek,1610612743,DEN,33,280.31666666666666,91,61,9,4,3,23,0,,0.0,,9.321520381332348,0.310435964026976
199,1996-97,678,George Zidek,1610612743,DEN,33,280.31666666666666,91,61,9,4,3,23,0,0.34711764705882353,0.11325,-0.020823529411764706,9.321520381332348,0.310435964026976
200,1996-97,786,Gerald Wilkins,1610612753,ORL,43,1325.675,499,110,102,30,10,71,35,0.42699999999999994,0.1925,0.04385,13.203620460056689,3.021131697096558
201,1996-97,49,Gheorghe Muresan,1610612764,WAS,41,1057.3983333333333,401,269,18,28,60,56,0,0.6324000000000001,0.16116,0.10764,18.914278182250168,2.641136525933333
202,1996-97,779,Glen Rice,1610612766,CHH,45,1886.235,1127,188,96,40,17,100,111,0.6125200000000001,0.25103846153846154,0.12888,22.685951391255355,8.72332903498024
203,1996-97,299,Glenn Robinson,1610612749,MIL,45,1777.845,963,298,155,56,34,147,35,0.5061,0.25425806451612903,0.10846666666666667,23.195148499003057,7.380177341331643
204,1996-97,255,Grant Hill,1610612765,DET,45,1753.368333333333,959,386,308,83,32,147,9,0.5687586206896552,0.2582,0.20382758620689653,31.538722863681723,11.543446784183068
205,1996-97,3,Grant Long,1610612765,DET,38,830.115,218,173,30,31,4,35,14,0.5386071428571428,0.16039285714285714,0.07617857142857143,14.525137616177885,1.7900258580230468
206,1996-97,246,Greg Anderson,1610612759,SAS,45,833.4633333333334,117,209,19,27,38,42,0,0.4867714285714285,0.09188571428571429,0.06554285714285714,10.645454051581796,0.4863010949779642
207,1996-97,21,Greg Anthony,1610612763,VAN,38,1069.8933333333334,392,99,232,85,4,71,61,0.5778888888888889,0.16710526315789473,0.14783333333333334,22.77996306355023,3.6522193907389457
208,1996-97,1068,Greg Dreiling,1610612742,DAL,9,35.2,17,12,1,1,1,0,1,0.39625,0.07614285714285714,0.050625,29.58429592482521,0.2331149574603602
209,1996-97,323,Greg Foster,1610612762,UTA,44,525.045,127,80,10,4,12,22,0,0.436,0.16383870967741934,0.030129032258064514,7.008990571416085,0.5267966741009663
210,1996-97,37,Greg Graham,1610612760,SEA,13,76.25333333333333,27,6,4,7,1,4,2,0.05125,0.029588235294117648,-0.155,10.21747186467254,-0.0433319969613708
211,1996-97,65,Greg Minor,1610612738,BOS,23,547.8083333333333,220,80,34,15,2,22,1,0.5032857142857142,0.09360714285714286,0.08514285714285715,16.291398382902795,1.550311471184059
212,1996-97,65,Greg Minor,1610612738,BOS,23,547.8083333333333,220,80,34,15,2,22,1,,0.0,,16.291398382902795,1.550311471184059
213,1996-97,731,Greg Ostertag,1610612762,UTA,42,961.7616666666668,290,284,15,10,70,47,0,0.5784,0.1273125,0.09193333333333334,16.707866921200413,2.188187406236944
214,1996-97,165,Hakeem Olajuwon,1610612745,HOU,44,1609.3866666666668,1068,403,129,63,95,161,4,0.5362857142857143,0.3027666666666667,0.14653571428571427,27.81100613067436,6.88836785338571
215,1996-97,265,Harvey Grant,1610612764,WAS,46,1000.6,216,156,41,26,32,22,24,0.45779166666666665,0.08977777777777778,0.059750000000000004,11.467972588428578,1.536265666169859
216,1996-97,906,Haywoode Workman,1610612754,IND,4,80.44,22,7,11,3,0,5,0,0.586,0.13799999999999998,0.07933333333333333,13.623019130066066,0.174052254628536
217,1996-97,1080,Henry James,1610612737,ATL,19,443.78333333333336,181,35,10,8,0,19,35,0.5525,0.15452380952380954,0.03655555555555555,15.00556911702794,1.5432499819899317
218,1996-97,1006,Herb Williams,1610612752,NYK,15,139.69166666666666,29,23,5,4,3,5,0,0.0555,0.02292307692307692,-0.20433333333333334,8.542407663237228,0.0834689963277095
219,1996-97,765,Hersey Hawkins,1610612760,SEA,47,1526.2116666666666,574,177,139,78,5,71,76,0.6191153846153846,0.16234615384615386,0.12207692307692307,19.335090094945578,5.694446226872326
220,1996-97,270,Horace Grant,1610612753,ORL,35,1321.505,444,321,87,58,30,55,1,0.4952,0.16375,0.13115,20.279258485637524,3.956996157096304
221,1996-97,73,Hot Rod Williams,1610612756,PHX,36,1005.6416666666668,253,278,54,38,32,37,0,0.36738888888888893,0.13126315789473686,0.041055555555555553,15.899869376378147,1.8839201947095068
222,1996-97,458,Howard Eisley,1610612762,UTA,47,589.6483333333333,215,45,103,22,7,68,12,0.5686249999999999,0.19125,0.06853125,13.476088395338374,1.0063312320652116
223,1996-97,93,Hubert Davis,1610612761,TOR,23,447.5,117,32,18,9,0,14,8,0.4884117647058824,0.11254545454545455,0.07141176470588236,7.2279825269421,0.4409678105642147
224,1996-97,1134,Ike Austin,1610612748,MIA,48,999.7266666666668,399,257,56,27,19,75,0,0.554939393939394,0.2191212121212121,0.09790909090909092,17.146719986575302,2.45575041642474
225,1996-97,375,Isaiah Rider,1610612757,POR,46,1584.9466666666667,727,217,124,33,10,130,63,0.5323333333333333,0.2132,0.08091666666666666,16.503975441492496,4.967248192763171
226,1996-97,1096,Ivano Newbill,1610612737,ATL,46,604.5166666666667,78,155,13,18,11,31,0,0.3694285714285714,0.07256666666666667,0.03617857142857143,9.019658666145707,0.3417563253502741
227,1996-97,917,Jack Haley,1610612751,NJN,1,5.266666666666667,0,1,1,0,0,0,0,0.319,0.103375,0.20033333333333334,-8.729844018085396,
228,1996-97,147,Jalen Rose,1610612754,IND,34,571.7666666666667,231,69,91,24,11,53,8,0.48859090909090913,0.17961538461538462,0.08495454545454545,18.46124371757796,1.6435437866443916
229,1996-97,469,Jamal Mashburn,1610612748,MIA,35,924.1016666666668,375,111,86,34,5,53,40,0.392125,0.2048823529411765,0.0605625,14.750199851805364,2.143510205721591
230,1996-97,469,Jamal Mashburn,1610612748,MIA,35,924.1016666666668,375,111,86,34,5,53,40,0.511,0.19216666666666668,0.06333333333333334,14.750199851805364,2.143510205721591
231,1996-97,381,James Robinson,1610612750,MIN,37,669.1166666666667,285,62,70,16,3,39,44,0.46510714285714283,0.15157142857142855,0.06553571428571428,14.86485445826682,1.8838138245964864
232,1996-97,1109,James Scott,1610612748,MIA,8,32.175,1,6,3,2,0,2,0,0.0,0.050249999999999996,-0.049,-4.80793415925444,-0.1380246907171022
233,1996-97,994,Jamie Feick,1610612759,SAS,7,73.025,17,30,4,0,3,2,1,0.3525,0.13811111111111113,0.027250000000000003,14.108055614154498,0.0933367207673499
234,1996-97,994,Jamie Feick,1610612759,SAS,7,73.025,17,30,4,0,3,2,1,0.0,0.048999999999999995,-1.0,14.108055614154498,0.0933367207673499
235,1996-97,320,Jamie Watson,1610612742,DAL,12,126.53333333333332,33,18,9,11,2,8,1,0.6556,0.07538095238095238,0.08080000000000001,14.793437456332104,0.2043516662000865
236,1996-97,1114,Jaren Jackson,1610612764,WAS,43,744.4266666666666,268,87,43,33,8,39,46,0.45496000000000003,0.16055555555555556,0.04568,13.7866603115463,1.4768424360519616
237,1996-97,679,Jason Caffey,1610612741,CHI,41,629.3233333333334,255,119,37,11,3,52,0,0.4434090909090909,0.1771818181818182,0.32099999999999995,16.000898087152397,1.8198338979634223
238,1996-97,467,Jason Kidd,1610612756,PHX,23,812.075,223,97,209,48,8,68,21,0.48925,0.1501111111111111,0.111125,18.26807028890208,1.7559181350401325
239,1996-97,467,Jason Kidd,1610612756,PHX,23,812.075,223,97,209,48,8,68,21,0.5364,0.189,0.0872,18.26807028890208,1.7559181350401325
240,1996-97,987,Jason Sasser,1610612742,DAL,6,60.74666666666667,17,7,1,2,0,2,1,0.344,0.17966666666666667,-0.1195,5.878888151737391,
241,1996-97,420,Jayson Williams,1610612751,NJN,33,1206.6233333333332,494,497,43,22,31,77,0,0.42615789473684207,0.16726923076923078,0.1026842105263158,20.048595773881093,2.830100289892725
242,1996-97,81,Jeff Grayer,1610612758,SAC,9,173.675,58,19,17,6,4,7,3,0.5427142857142857,0.1372857142857143,0.030857142857142857,18.56230777824909,0.6005117836592571
243,1996-97,204,Jeff Hornacek,1610612762,UTA,47,1533.0633333333333,706,148,182,71,16,77,42,0.58040625,0.20184375,0.12171875,21.750966890323756,6.851655224263135
244,1996-97,976,Jeff McInnis,1610612743,DEN,13,116.94333333333331,65,6,18,2,1,13,12,0.236,0.11825,-0.293,18.600153604132984,0.4497356896697639
245,1996-97,979,Jermaine O'Neal,1610612757,POR,25,286.8183333333333,127,79,5,0,15,18,0,0.57125,0.176125,0.121,19.6496147037295,0.9271964010007008
246,1996-97,706,Jerome Allen,1610612743,DEN,46,614.2516666666667,147,55,99,25,0,48,22,0.0,0.1155,-0.065,11.028045023946882,0.7825512572011759
247,1996-97,706,Jerome Allen,1610612743,DEN,46,614.2516666666667,147,55,99,25,0,48,22,0.5519130434782609,0.15469565217391304,0.06208695652173913,11.028045023946882,0.7825512572011759
248,1996-97,760,Jerome Kersey,1610612747,LAL,36,920.95,261,181,51,59,23,42,16,0.51752,0.1456923076923077,0.07096,14.98851776327063,1.563372212152058
249,1996-97,966,Jerome Williams,1610612765,DET,12,46.59,11,9,3,5,0,4,0,0.3574444444444444,0.11875,-0.000888888888888885,13.197186480127614,-0.00809936201428
250,1996-97,711,Jerry Stackhouse,1610612755,PHI,46,1723.7733333333333,874,192,137,51,39,178,59,0.5444210526315789,0.2547894736842105,0.08447368421052631,15.879170551546911,4.332680091906036
251,1996-97,754,Jim Jackson,1610612751,NJN,43,1587.9566666666667,679,219,153,55,14,100,45,0.53215,0.18452380952380953,0.09435,18.46595573073689,5.1573151869797424
252,1996-97,754,Jim Jackson,1610612751,NJN,43,1587.9566666666667,679,219,153,55,14,100,45,0.5165,0.2265,0.059,18.46595573073689,5.1573151869797424
253,1996-97,29,Jim McIlvaine,1610612760,SEA,47,893.6266666666667,182,181,18,26,107,39,0,0.39857692307692305,0.10646153846153845,0.04692307692307692,13.753373204395963,1.0135241571359006
254,1996-97,1429,Jimmy Oliver,1610612761,TOR,4,42.78333333333333,11,5,1,2,0,3,1,0.25266666666666665,0.13275,0.009666666666666667,5.86128881889687,-0.0160880111038374
255,1996-97,1432,Joe Courtney,1610612759,SAS,4,52.91666666666666,12,9,0,0,0,1,0,0.5835,0.193,0.1305,6.749612811088893,
256,1996-97,247,Joe Dumars,1610612765,DET,45,1657.13,640,117,175,35,1,75,82,0.5860333333333333,0.19926666666666665,0.11126666666666667,18.975585320774307,7.280144411536997
257,1996-97,170,Joe Kleine,1610612751,NJN,29,386.1783333333333,82,86,12,9,6,20,1,0.28128571428571425,0.0645,-0.007428571428571426,8.00740623768061,0.167442546915708
258,1996-97,170,Joe Kleine,1610612751,NJN,29,386.1783333333333,82,86,12,9,6,20,1,0.3865,0.09,0.043500000000000004,8.00740623768061,0.167442546915708
259,1996-97,170,Joe Kleine,1610612751,NJN,29,386.1783333333333,82,86,12,9,6,20,1,0.3993,0.13008333333333333,0.0279,8.00740623768061,0.167442546915708
260,1996-97,693,Joe Smith,1610612744,GSW,45,1749.1583333333333,891,389,67,46,54,110,9,0.5222068965517241,0.2409,0.11003448275862068,21.023511874615117,6.1633379899486345
261,1996-97,341,Joe Wolf,1610612749,MIL,24,182.45333333333332,38,43,5,2,1,3,0,0.3516818181818182,0.06390322580645162,0.040090909090909094,9.910960079540503,0.3667539964859925
262,1996-97,180,John Crotty,1610612748,MIA,16,198.02,71,13,26,6,0,13,9,0.5085333333333334,0.17200000000000001,0.07719999999999999,18.412785669824864,0.8635574460865706
263,1996-97,1381,John Long,1610612761,TOR,28,335.88166666666666,125,38,16,8,2,22,12,0.41958823529411765,0.15305263157894736,0.029823529411764714,12.398331146088896,0.7084741726652517
264,1996-97,317,John Starks,1610612752,NYK,44,1180.0766666666666,622,118,130,51,5,104,86,0.51825,0.21976923076923074,0.09841666666666667,20.17712746929552,4.578213003082684
265,1996-97,304,John Stockton,1610612762,UTA,47,1696.56,661,120,488,94,6,144,53,0.658625,0.180875,0.164125,24.881896832190417,9.737463892260108
266,1996-97,961,John Wallace,1610612752,NYK,43,588.8933333333333,231,113,29,18,22,58,1,0.44927999999999996,0.17585185185185187,0.08456,15.71803684721718,1.1335110348407282
267,1996-97,271,Johnny Newman,1610612749,MIL,47,1175.3633333333332,428,109,61,48,9,55,19,0.5525806451612902,0.18329032258064518,0.06870967741935484,15.532722720053322,3.49715752611574
268,1996-97,468,Jon Barry,1610612737,ATL,32,611.2266666666667,163,70,63,34,2,38,24,0.57115,0.09816666666666668,0.11080000000000001,14.42331333671956,1.1192673934838264
269,1996-97,146,Jud Buechler,1610612741,CHI,43,278.9,41,52,24,10,6,9,5,0.23495652173913043,0.08807407407407408,0.0029130434782608703,8.315958114691696,0.0997545268085669
270,1996-97,436,Juwan Howard,1610612764,WAS,47,1885.8516666666667,878,383,184,53,11,153,0,0.5151481481481481,0.2367037037037037,0.1277777777777778,18.9893794184123,5.742744070448311
271,1996-97,252,Karl Malone,1610612762,UTA,47,1763.4533333333334,1244,511,216,64,32,137,0,0.5858125,0.32703125,0.20946875,32.906508899720336,11.88012643789131
272,1996-97,173,Keith Askins,1610612748,MIA,47,1073.9883333333332,222,158,47,22,12,34,38,0.45076666666666665,0.08981818181818181,0.04383333333333333,10.341777026490812,1.9494815259501364
273,1996-97,700,Keith Tower,1610612749,MIL,5,72.68166666666667,7,9,1,2,1,2,0,0.46175,0.08574999999999999,-0.008000000000000005,0.9092950216367216,-0.0696229620844372
274,1996-97,80,Ken Norman,1610612737,ATL,16,217.58333333333331,64,39,12,7,3,18,6,0.19874999999999998,0.09641666666666666,-0.05687500000000001,4.403024753605913,-0.3778170650991959
275,1996-97,383,Kendall Gill,1610612751,NJN,46,1807.4366666666667,1008,311,184,91,29,131,42,0.5806296296296296,0.25433333333333336,0.15622222222222223,24.68737871235107,8.314463664312404
